name,Invoice Line Amount,Payment Date,Expenditure Category/Description,LA Department
HOUSING FOR WOMEN,"35,557.12", 08/07/2019,Services by External Providers,Housing Services
CLEARWATER CARE (HACKNEY) LTD,"5,571.72", 09/07/2019,Supported Living,Health and Adult Services
FARM KENNELS LTD,"2,692.13", 09/07/2019,MIsc,Health and Adult Services
FARM KENNELS LTD,"-1,972.13", 09/07/2019,MIsc,Health and Adult Services
J B RINEY & CO LTD,"1,040,152.46", 03/07/2019,Expenditure Payments,Regeneration Enterprise Skills
REDACTED PERSONAL INFORMATION,"4,357.08", 09/07/2019,Agency Placements,Childrens Services
CRAFTY WIZARDS WORLD LIMITED,605.88, 09/07/2019,Additional support for 3&4yr old withSEN,Childrens Services
REDACTED PERSONAL INFORMATION,"10,080.00", 09/07/2019,Client Support,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,692.33", 09/07/2019,Nursing Respite,Health and Adult Services
REDACTED PERSONAL INFORMATION,805.87, 09/07/2019,Nursing Respite,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,000.00", 09/07/2019,Agency Placements,Childrens Services
REGARD PARTNERSHIP LTD,"5,865.81", 09/07/2019,Supported Living,Health and Adult Services
REGARD PARTNERSHIP LTD,"5,100.81", 09/07/2019,Supported Living,Health and Adult Services
REGARD PARTNERSHIP LTD,"4,817.10", 09/07/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,542.85", 09/07/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,857.14", 09/07/2019,Services Private Contractor,Health and Adult Services
CRAFTY WIZARDS WORLD LIMITED,688.48, 09/07/2019,Additional support for 3&4yr old withSEN,Childrens Services
LITTLE LEARNING ACADEMY LTD,615.00, 09/07/2019,Grants To Voluntary Organ,Childrens Services
EARL RISE PLAY GROUP T/S EARL RISE PRE-SCHOOL,688.52, 09/07/2019,Additional support for 3&4yr old withSEN,Childrens Services
REDACTED PERSONAL INFORMATION,"1,178.40", 09/07/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"2,736.72", 09/07/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,456.12, 09/07/2019,Other Services,Childrens Services
HSBC INVOICE FINANCE (UK) LTD,"1,548.00", 09/07/2019,Advertising,Regeneration Enterprise and Sk
HSBC INVOICE FINANCE (UK) LTD,"1,224.00", 09/07/2019,Advertising,Regeneration Enterprise and Sk
HSBC INVOICE FINANCE (UK) LTD,594.00, 09/07/2019,Ext Consultants Fees,Transportation Schemes
ASSET FINANCE & MANAGEMENT LTD (AFM SOLUTIONS),995.06, 09/07/2019,Expenditure Payments,Chief Executives
GREENWICH BSF SPV LIMITED,"783,317.52", 10/07/2019,Services Private Contractor,Regeneration Enterprise and Sk
BEVAN BRITTAN LLP - CLIENT ACCOUNT RBG,"353,960.00", 04/07/2019,Property Purchase Normal,NS General Fund
BEVAN BRITTAN LLP,138.00, 04/07/2019,Property Purchase Normal,NS General Fund
BEVAN BRITTAN LLP,"1,301.57", 04/07/2019,Property Purchase Normal,NS General Fund
HM REVENUES & CUSTOMS,"1,329.31", 04/07/2019,MIsc,Chief Executives
ANGELS HUMAN RESOURCES LTD,612.64, 10/07/2019,Private Home Help Domest Misc,Health and Adult Services
RE-GEN (UK) CONSTRUCTION LTD,"66,235.00", 10/07/2019,Electrical Testing,Housing Services HRA
ANGELS HUMAN RESOURCES LTD,"3,638.88", 10/07/2019,Private Home Help Domest Misc,Health and Adult Services
ANGELS HUMAN RESOURCES LTD,980.00, 10/07/2019,Private Home Help Domest Misc,Health and Adult Services
ANGELS HUMAN RESOURCES LTD,866.25, 10/07/2019,Private Home Help Domest Misc,Health and Adult Services
ANGELS HUMAN RESOURCES LTD,"1,715.28", 10/07/2019,Private Home Help Domest Misc,Health and Adult Services
ANGELS HUMAN RESOURCES LTD,612.64, 10/07/2019,Private Home Help Domest Misc,Health and Adult Services
ANGELS HUMAN RESOURCES LTD,"2,205.28", 10/07/2019,Private Home Help Domest Misc,Health and Adult Services
ANGELS HUMAN RESOURCES LTD,980.00, 10/07/2019,Private Home Help Domest Misc,Health and Adult Services
ANGELS HUMAN RESOURCES LTD,"2,205.28", 10/07/2019,Private Home Help Domest Misc,Health and Adult Services
ANGELS HUMAN RESOURCES LTD,"2,957.90", 10/07/2019,Private Home Help Domest Misc,Health and Adult Services
ANGELS HUMAN RESOURCES LTD,595.14, 10/07/2019,Private Home Help Domest Misc,Health and Adult Services
ANGELS HUMAN RESOURCES LTD,"2,441.50", 10/07/2019,Private Home Help Domest Misc,Health and Adult Services
LONDON PENSION FUND AUTHORITY,"16,992.00", 10/07/2019,LPFA,Chief Executives
JBW GROUP LIMITED,"3,965.57", 10/07/2019,Services Private Contractor,Regeneration Enterprise and Sk
JBW GROUP LIMITED,"-3,304.64", 10/07/2019,Services Private Contractor,Regeneration Enterprise and Sk
GREENWICH SERVICE PLUS LIMITED,"3,387.20", 10/07/2019,FM Services External Contract,Regeneration Enterprise and Sk
WALKER MORRIS LLP,"9,917.34", 10/07/2019,Ext Legal Fees,Other General Fund
SHARPE PRITCHARD LLP,"2,682.00", 10/07/2019,Int Legal Fees,Capital Housing Revenue Acc
GREENWICH SERVICE PLUS LIMITED,"2,234.39", 10/07/2019,FM Services External Contract,Regeneration Enterprise and Sk
OXLEAS NHS FOUNDATION TRUST,"69,653.00", 10/07/2019,Therapeutic Services,Childrens Services
GREENWICH SERVICE PLUS LIMITED,"6,620.99", 10/07/2019,FM Services External Contract,Regeneration Enterprise and Sk
KBA SOLUTIONS LTD,"4,827.60", 10/07/2019,Training Expenses,Comm Safety and Environment
HILL-ROM LTD,"3,582.31", 10/07/2019,Other Services,Health and Adult Services
HILL-ROM LTD,"1,039.64", 10/07/2019,Other Services,Health and Adult Services
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,148.18, 10/07/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,216.59, 10/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,45.60, 10/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,205.19, 10/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,22.80, 10/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,262.19, 10/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,102.59, 10/07/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,37.60, 10/07/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,205.19, 10/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,22.80, 10/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,262.19, 10/07/2019,ESS Care Grant Electrical,Chief Executives
DEFENCE ESTATES,"2,000.00", 10/07/2019,Rents Other,Childrens Services
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,205.18, 10/07/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,216.59, 10/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,45.60, 10/07/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,262.18, 10/07/2019,ESS Care Grant Electrical,Chief Executives
FENSCAPES LTD,"7,719.41", 10/07/2019,Fence,Capital Housing Revenue Acc
CLEAR DRAINS UK LIMTED,"1,033.20", 10/07/2019,Refurbishment,Planned Maintenance
NPOWER LTD,"1,283.80", 10/07/2019,Electricity,Comm Safety and Environment
BOURNE SPORT LIMITED,"36,000.00", 10/07/2019,General Payments,Other General Fund
BOURNE SPORT LIMITED,"4,923.06", 10/07/2019,R & M Buildings Other,Comm Safety and Environment
HOUSING ACTION UK LIMITED,700.00, 10/07/2019,Landlord Incentive Payments,Housing Services
HOUSING ACTION UK LIMITED,740.26, 10/07/2019,Rent in Advance,Housing Services
PAUL HOLDER,900.00, 10/07/2019,Rent in Advance,Housing Services
PAUL HOLDER,900.00, 10/07/2019,Deposits,Housing Services
PAUL HOLDER,"1,336.28", 10/07/2019,Landlord Incentive Payments,Housing Services
FIELDWHITE SERVICES,"10,905.63", 10/07/2019,General Payments,NS General Fund
FIELDWHITE SERVICES,"-1,663.57", 10/07/2019,Ext Inc Other Recover Charges,Housing Services HRA
FIELDWHITE SERVICES,-3.00, 10/07/2019,Stationery,Housing Services HRA
REDACTED PERSONAL INFORMATION,"1,000.00", 11/07/2019,Miscellaneous,Housing Services HRA
REDACTED PERSONAL INFORMATION,"6,300.00", 11/07/2019,MIsc,Housing Services HRA
REDACTED PERSONAL INFORMATION,"6,300.00", 11/07/2019,MIsc,Housing Services HRA
REDACTED PERSONAL INFORMATION,"6,264.42", 11/07/2019,Miscellaneous,Housing Services HRA
 MSH TRAINING & CONSULTANCY LTD,864.00, 11/07/2019,Services by External Providers,Health and Adult Services
REDACTED PERSONAL INFORMATION,540.00, 11/07/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,880.00, 11/07/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,525.00, 11/07/2019,Other Services,Childrens Services
BALTIMORE CONSULTING LTD,"1,710.00", 11/07/2019,Agency Staff,Childrens Services
REDACTED PERSONAL INFORMATION,525.00, 11/07/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,840.00, 11/07/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"1,110.00", 11/07/2019,Other Services,Childrens Services
CRADICK RETAIL LLP,"5,280.00", 11/07/2019,Professional Fees,Regeneration Enterprise and Sk
WEIGHTMANS LLP,"1,134.00", 11/07/2019,Legal Fees,Childrens Services
ALLIED PUBLICITY SERVICES (MANCHESTER) LTD T/AS,557.28, 11/07/2019,Services by External Providers,Health and Adult Services
GREENWICH CO-OPERATIVE DEVELOPMENT AGENCY,"35,787.30", 11/07/2019,Services Vol Associations,Health and Adult Services
GREENWICH CO-OPERATIVE DEVELOPMENT AGENCY,"40,899.60", 11/07/2019,Services Vol Associations,Health and Adult Services
HENNESSEY LTD,"1,800.00", 11/07/2019,Uninsured Fire Damage,Housing Services HRA
UNITED LIVING ( SOUTH ) LIMITED,"75,358.21", 11/07/2019,Refurbishment,Capital Housing Revenue Acc
REDACTED PERSONAL INFORMATION,"2,500.00", 11/07/2019,Landlord Incentive Payments,Housing Services
REDACTED PERSONAL INFORMATION,"2,500.00", 11/07/2019,Landlord Incentive Payments,Housing Services
INVICTA BUILDING SERVICES LTD,"236,097.62", 11/07/2019,Heating,Capital Housing Revenue Acc
PORTAKABIN LIMITED,"6,420.00", 11/07/2019,Newbuild,Modernisation
HENNESSEY LTD,"1,800.00", 11/07/2019,Uninsured Fire Damage,Housing Services HRA
P & R INSTALLATION CO LTD,"29,854.51", 11/07/2019,Services Private Contractor,Housing Services HRA
HENNESSEY LTD,"3,000.00", 11/07/2019,Uninsured Fire Damage,Housing Services HRA
KINGS COLLEGE LONDON,"38,052.00", 11/07/2019,Environment Monitoring,Comm Safety and Environment
LINCOLN ANALYTICAL SERVICES LTD,672.00, 11/07/2019,Environment Monitoring,Comm Safety and Environment
REDACTED PERSONAL INFORMATION,700.00, 11/07/2019,General Assistance,Childrens Services
OXLEAS NHS FOUNDATION TRUST,"700,564.41", 11/07/2019,Services by External Providers,Health and Adult Services
REDACTED PERSONAL INFORMATION,560.00, 11/07/2019,Landlord Incentive Payments,Housing Services
REDACTED PERSONAL INFORMATION,250.00, 11/07/2019,Landlord Incentive Payments,Housing Services
REDACTED PERSONAL INFORMATION,938.21, 11/07/2019,Rent in Advance,Housing Services
AMAZING PROMOTIONAL MERCHANDISE LTD,507.00, 11/07/2019,Other Services,Chief Executives
REDACTED PERSONAL INFORMATION,880.00, 11/07/2019,Repairs Bonds,Housing Services
MORDEN COLLEGE,"2,084.23", 11/07/2019,Services Private Contractor,Health and Adult Services
MORDEN COLLEGE,"2,417.61", 11/07/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,201.00", 11/07/2019,Deposits,Housing Services
MORDEN COLLEGE,"2,146.76", 11/07/2019,Services Private Contractor,Health and Adult Services
MORDEN COLLEGE,"2,417.61", 11/07/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,550.00", 11/07/2019,Deposits,Housing Services
MORDEN COLLEGE,"2,417.61", 11/07/2019,Private Sector Nursing Homes,Health and Adult Services
SIGNS PLUS LIMITED,"1,152.00", 11/07/2019,Other Services,Chief Executives
HARRIS CUFFARO & NICHOLS,"5,778.43", 11/07/2019,Legal Fees,Chief Executives
HARRIS CUFFARO & NICHOLS,46.79, 11/07/2019,Legal Fees,Chief Executives
MORDEN COLLEGE,"5,648.57", 11/07/2019,Services Private Contractor,Health and Adult Services
MORDEN COLLEGE,"2,146.76", 11/07/2019,Services Private Contractor,Health and Adult Services
MORDEN COLLEGE,"2,417.61", 11/07/2019,Private Sector Nursing Homes,Health and Adult Services
MORDEN COLLEGE,"2,146.76", 11/07/2019,Services Private Contractor,Health and Adult Services
MORDEN COLLEGE,"2,164.29", 11/07/2019,Services Private Contractor,Health and Adult Services
SHARPE PRITCHARD LLP,595.20, 11/07/2019,Ext Legal Fees,Capital Housing Revenue Acc
REDACTED PERSONAL INFORMATION,"3,200.00", 11/07/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,400.00", 11/07/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,159.80", 11/07/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,691.56", 11/07/2019,Supported Living,Health and Adult Services
BEST VALUE HOME CARE SERVICES UK LTD,"1,049.50", 11/07/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,691.56", 11/07/2019,Supported Living,Health and Adult Services
SAFETY PLATFORMS LTD,582.00, 11/07/2019,Equipment,Housing Services HRA
SAFETY PLATFORMS LTD,114.00, 11/07/2019,Equipment,Housing Services HRA
SAFETY PLATFORMS LTD,260.40, 11/07/2019,Equipment,Housing Services HRA
SAFETY PLATFORMS LTD,260.40, 11/07/2019,Equipment,Housing Services HRA
SAFETY PLATFORMS LTD,90.00, 11/07/2019,Equipment,Housing Services HRA
SAFETY PLATFORMS LTD,129.60, 11/07/2019,Equipment,Housing Services HRA
SAFETY PLATFORMS LTD,12.00, 11/07/2019,Equipment,Housing Services HRA
REDACTED PERSONAL INFORMATION,"6,426.00", 11/07/2019,Supported Living,Health and Adult Services
FIRST CHOICE SOCIAL CARE & SHELTERED HOUSING LTD,907.21, 11/07/2019,Private Home Help Domest Misc,Health and Adult Services
SWANSTAFF RECRUITMENT LIMITED,"10,425.30", 11/07/2019,Other Services,Childrens Services
REDACTED PERSONAL INFORMATION,"3,590.00", 11/07/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,360.00", 11/07/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,275.69", 11/07/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,619.20", 11/07/2019,Supported Living,Health and Adult Services
HARMONY HOME AID SERVICES LTD,"13,035.00", 11/07/2019,Private Home Help Domest Misc,Health and Adult Services
HARMONY HOME AID SERVICES LTD,638.75, 11/07/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,325.00", 11/07/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,988.00", 11/07/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,685.00", 11/07/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,717.84", 11/07/2019,Supported Living,Health and Adult Services
BLUE OCEAN SERVICES LTD,"1,973.95", 11/07/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,717.84", 11/07/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,936.04", 11/07/2019,Supported Living,Health and Adult Services
BITE SIZE LTD,780.00, 11/07/2019,Housing - Short Courses,Chief Executives
REDACTED PERSONAL INFORMATION,"3,170.48", 11/07/2019,Supported Living,Health and Adult Services
SIPSYNERGY LTD,"1,001.81", 11/07/2019,Local Nwork Comms Purch Maint,Chief Executives
SIPSYNERGY LTD,"1,001.82", 11/07/2019,Local Nwork Comms Purch Maint,Chief Executives
OXLEAS NHS FOUNDATION TRUST,"5,804.00", 11/07/2019,Therapeutic Services,Childrens Services
BLUE OCEAN SERVICES LTD,732.27, 11/07/2019,ISF Personal Care,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,433.31", 11/07/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,744.00", 11/07/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,876.04", 11/07/2019,Private Sector Nursing Homes,Health and Adult Services
HITACHI CAPITAL INVOICE FINANCE LTD,"3,212.00", 11/07/2019,Client Support,Health and Adult Services
HITACHI CAPITAL INVOICE FINANCE LTD,"3,212.00", 11/07/2019,Client Support,Health and Adult Services
HSBC INVOICE FINANCE (UK) LTD,900.00, 11/07/2019,Ext Consultants Fees,Transportation Schemes
HITACHI CAPITAL INVOICE FINANCE LTD,"3,828.00", 11/07/2019,Supported Living,Health and Adult Services
HSBC INVOICE FINANCE (UK) LTD,"1,248.00", 11/07/2019,Ext Consultants Fees,Transportation Schemes
REDACTED PERSONAL INFORMATION,"5,061.81", 11/07/2019,Services Other Local Author,Childrens Services
HITACHI CAPITAL INVOICE FINANCE LTD,"3,400.00", 11/07/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"7,122.50", 11/07/2019,Services Other Local Author,Childrens Services
HITACHI CAPITAL INVOICE FINANCE LTD,"4,000.00", 11/07/2019,Supported Living,Health and Adult Services
HITACHI CAPITAL INVOICE FINANCE LTD,"3,250.00", 11/07/2019,Supported Living,Health and Adult Services
HITACHI CAPITAL INVOICE FINANCE LTD,"4,500.00", 11/07/2019,Supported Living,Health and Adult Services
BEST VALUE HOME CARE SERVICES UK LTD,760.56, 11/07/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,619.84", 11/07/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"7,122.50", 11/07/2019,Services Other Local Author,Childrens Services
REDACTED PERSONAL INFORMATION,"7,122.50", 11/07/2019,Services Other Local Author,Childrens Services
REDACTED PERSONAL INFORMATION,"7,122.50", 11/07/2019,Services Other Local Author,Childrens Services
REDACTED PERSONAL INFORMATION,"9,157.50", 11/07/2019,Services Other Local Author,Childrens Services
REDACTED PERSONAL INFORMATION,"7,647.50", 11/07/2019,Services Other Local Author,Childrens Services
NJP CONSULTING LTD,"2,437.50", 11/07/2019,Professional Fees,Childrens Services
ADVANTEDGE COMMERCIAL FINANCE LIMITED,"20,293.00", 11/07/2019,Rents Other,Housing Services
MR JOSEPH GREEN T/A D R GREEN,"14,850.00", 11/07/2019,Refurbishment,NS General Fund
MR JOSEPH GREEN T/A D R GREEN,"-1,200.00", 11/07/2019,IMP Grant Fee Income,Housing Services HRA
MR JOSEPH GREEN T/A D R GREEN,-3.00, 11/07/2019,Stationery,Housing Services HRA
REDACTED PERSONAL INFORMATION,"4,410.00", 11/07/2019,Client Support,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,252.00", 11/07/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,363.32", 11/07/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,665.08", 11/07/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"9,306.86", 11/07/2019,Private Sector Nursing Homes,Health and Adult Services
