name,Invoice Line Amount,Payment Date,Expenditure Category/Description,LA Department
RSP RAIL TRAVEL  ACCOUNT,18.60, 29/04/2019,Travel Expenses,Chief Executives
RSP RAIL TRAVEL  ACCOUNT,18.60, 29/04/2019,Travel Expenses,Chief Executives
RSP RAIL TRAVEL  ACCOUNT,52.40, 29/04/2019,Travel Expenses,Chief Executives
RSP RAIL TRAVEL  ACCOUNT,52.40, 29/04/2019,Travel Expenses,Chief Executives
RSP RAIL TRAVEL  ACCOUNT,44.80, 29/04/2019,Travel Expenses,Chief Executives
RSP RAIL TRAVEL  ACCOUNT,18.60, 29/04/2019,Travel Expenses,Chief Executives
RSP RAIL TRAVEL  ACCOUNT,9.70, 29/04/2019,Travel Expenses,Housing Services HRA
RSP RAIL TRAVEL  ACCOUNT,31.70, 29/04/2019,Travel Expenses,Housing Services HRA
LAWSON VILLAS LTD,"3,360.00", 29/04/2019,Rents Other,Housing Services
RELIANCE RESIDENTIAL LIMITED,"24,603.60", 29/04/2019,Rents Other,Housing Services
HYTYME LTD,"38,509.20", 29/04/2019,Rents Other,Housing Services
REDACTED PERSONAL INFORMATION,"5,400.00", 29/04/2019,Services by External Providers,Childrens Services
HER CENTRE LTD,"22,500.00", 30/04/2019,Grants To Voluntary Organ,Chief Executives
STANNAH LIFT SERVICES LTD,"5,036.40", 29/04/2019,General Payments,Capital Housing Revenue Acc
BROADBEAN TECHNOLOGY LIMITED,778.14, 29/04/2019,Services Private Contractor,Chief Executives
TRINCO MEDICAL SERVICES LIMITED,"5,197.50", 29/04/2019,Medical Referees,Eltham Crematorium Revenue
LONDON BOROUGH OF HARINGEY,"14,222.00", 29/04/2019,Provisions,Health and Adult Services
CENTRAL & NORTH WEST LONDON NHS FT,"4,120.00", 29/04/2019,Medical Services,Health and Adult Services
OXFORD UNIVERSITY HOSPITALS NHS TRUST,702.00, 29/04/2019,Medical Services,Health and Adult Services
CENTRAL ESSEX COMMUNITY SERVICE,528.00, 29/04/2019,Medical Services,Health and Adult Services
SAUTER AUTOMATION LIMITED,"1,602.26", 29/04/2019,Equipment,Regeneration Enterprise and Sk
EMPLOYEE ADVISORY RESOURCE LTD,"3,708.54", 29/04/2019,Services Private Contractor,Chief Executives
ARCADIS LLP,"36,900.00", 29/04/2019,Ext Consultants Fees,Modernisation
GOLDSMITHS COLLEGE,800.00, 29/04/2019,Other Services,Childrens Services
ASHDOWN SUPPLIES,575.10, 29/04/2019,Urns Caskets and Containers,Eltham Crematorium Revenue
B.R. FLOORING LIMITED,"1,016.09", 29/04/2019,Refurbishment,NS General Fund
EFFECTABLE CONSTRUCTION SERVICES LTD,"4,112.04", 29/04/2019,Rm Buildings Responsive Main,Housing Services HRA
INITIAL WASHROOM HYGIENE,845.17, 29/04/2019,Materials,Comm Safety and Environment
GREENWICH BSF SPV LIMITED,"785,582.35", 29/04/2019,Services Private Contractor,Regeneration Enterprise and Sk
GREENWICH BSF SPV LIMITED,"783,708.79", 30/04/2019,Services Private Contractor,Regeneration Enterprise and Sk
POLLOCK LIFTS,"8,963.00", 29/04/2019,General Payments,Capital Housing Revenue Acc
POLLOCK LIFTS,535.00, 29/04/2019,General Payments,Capital Housing Revenue Acc
HEATH FARM FAM SERVS LTD T/A HEATH FARM FOSTERING,"5,150.40", 29/04/2019,Agency Placements,Childrens Services
HEATH FARM FAM SERVS LTD T/A HEATH FARM FOSTERING,"4,800.60", 29/04/2019,Agency Placements,Childrens Services
HEATH FARM FAM SERVS LTD T/A HEATH FARM FOSTERING,"4,892.70", 29/04/2019,Agency Placements,Childrens Services
ANGELS ABODE LIMITED,630.00, 29/04/2019,Rents Other,Health and Adult Services
ANGELS ABODE LIMITED,"2,100.00", 29/04/2019,Rents Other,Health and Adult Services
ANGELS ABODE LIMITED,"1,050.00", 29/04/2019,Rents Other,Health and Adult Services
ANGELS ABODE LIMITED,"1,200.00", 29/04/2019,Rents Other,Health and Adult Services
ANGELS ABODE LIMITED,850.00, 29/04/2019,Rents Other,Health and Adult Services
ANGELS ABODE LIMITED,"1,350.00", 29/04/2019,Rents Other,Health and Adult Services
ANGELS ABODE LIMITED,"1,500.00", 29/04/2019,Rents Other,Health and Adult Services
ANGELS ABODE LIMITED,"1,350.00", 29/04/2019,Rents Other,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,750.00", 29/04/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,100.00", 29/04/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,403.40", 29/04/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,571.42", 29/04/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,262.85", 29/04/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,489.40", 29/04/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,489.40", 29/04/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,363.32", 29/04/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,071.60", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,085.80", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,891.29", 29/04/2019,Services Private Contractor,Health and Adult Services
ANAHITA REHABILITATION CENTRE LLP,"4,071.30", 29/04/2019,Services Private Contractor,Health and Adult Services
ANAHITA REHABILITATION CENTRE LLP,"4,071.30", 29/04/2019,Services Private Contractor,Health and Adult Services
ANAHITA REHABILITATION CENTRE LLP,"4,071.30", 29/04/2019,Services Private Contractor,Health and Adult Services
ANAHITA REHABILITATION CENTRE LLP,"4,071.30", 29/04/2019,Services Private Contractor,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,452.06", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,095.44", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,217.93", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,244.46", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,095.44", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,095.44", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
VOYAGE 1 LTD,"7,394.40", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
VOYAGE 1 LTD,"7,547.53", 29/04/2019,Services Private Contractor,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,095.44", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,143.96", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,335.53", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,441.81", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,095.44", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
VOYAGE 1 LTD,"2,796.51", 29/04/2019,Services Private Contractor,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,095.44", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
VOYAGE 1 LTD,"7,340.57", 29/04/2019,Services Private Contractor,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,095.44", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
ANAHITA REHABILITATION CENTRE LLP,"4,071.30", 29/04/2019,Services Private Contractor,Health and Adult Services
ANAHITA REHABILITATION CENTRE LLP,"4,285.80", 29/04/2019,Services Private Contractor,Health and Adult Services
ANAHITA REHABILITATION CENTRE LLP,"4,071.30", 29/04/2019,Services Private Contractor,Health and Adult Services
ANAHITA REHABILITATION CENTRE LLP,"4,714.20", 29/04/2019,Services Private Contractor,Health and Adult Services
ANAHITA REHABILITATION CENTRE LLP,"4,071.30", 29/04/2019,Services Private Contractor,Health and Adult Services
ANAHITA REHABILITATION CENTRE LLP,"4,071.30", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,800.00", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,190.00", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,542.85", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,210.44", 29/04/2019,Services Private Contractor,Health and Adult Services
CLEARWATER CARE (HACKNEY) LTD,"3,793.86", 29/04/2019,Supported Living,Health and Adult Services
CLEARWATER CARE (HACKNEY) LTD,"2,107.70", 29/04/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,940.00", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,086.20", 29/04/2019,Services Private Contractor,Health and Adult Services
CLEARWATER CARE (HACKNEY) LTD,"5,789.90", 29/04/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,098.76", 29/04/2019,Services Private Contractor,Health and Adult Services
HOMELEIGH HOUSE,"4,653.30", 29/04/2019,Services Private Contractor,Health and Adult Services
HOMELEIGH HOUSE,"11,142.90", 29/04/2019,Services Private Contractor,Health and Adult Services
HOMELEIGH HOUSE,"2,153.55", 29/04/2019,Services Private Contractor,Health and Adult Services
HOMELEIGH HOUSE,"2,153.55", 29/04/2019,Services Private Contractor,Health and Adult Services
HOMELEIGH HOUSE,"4,071.60", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"7,732.39", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,347.20", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,210.89", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,074.50", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,427.20", 29/04/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"11,785.71", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,501.65", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,400.20", 29/04/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,408.40", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,408.40", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,839.56", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"15,000.00", 29/04/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"3,431.97", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,446.82", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,743.79", 29/04/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,868.57", 29/04/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,411.25", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"8,443.75", 29/04/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,311.91", 29/04/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,372.50", 29/04/2019,Services Private Contractor,Health and Adult Services
MELBA LODGE,"4,071.30", 29/04/2019,Services Private Contractor,Health and Adult Services
MELBA LODGE,"3,707.10", 29/04/2019,Services Private Contractor,Health and Adult Services
MELBA LODGE,"3,849.30", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,135.80", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,480.66", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,857.14", 29/04/2019,Supported Living,Health and Adult Services
PEACE MANOR RESIDENTIAL CARE LIMITED,"3,214.28", 29/04/2019,Services Private Contractor,Health and Adult Services
PEACE MANOR RESIDENTIAL CARE LIMITED,"4,928.57", 29/04/2019,Services Private Contractor,Health and Adult Services
PEACE MANOR RESIDENTIAL CARE LIMITED,"4,050.00", 29/04/2019,Services Private Contractor,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,452.06", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,095.44", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,452.06", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,122.61", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,630.60", 29/04/2019,Agency Placements,Childrens Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,452.06", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,095.44", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,326.10", 29/04/2019,Agency Placements,Childrens Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,095.44", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,441.81", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,630.60", 29/04/2019,Agency Placements,Childrens Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,095.44", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
ETHELBERT SPECIALIST HOMES LTD,"3,954.94", 29/04/2019,Agency Placements,Childrens Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,217.93", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,023.53", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
ETHELBERT SPECIALIST HOMES LTD,"3,954.94", 29/04/2019,Agency Placements,Childrens Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,095.44", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,095.44", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
NEXT STEP FOSTERING SERVICES LTD,"3,750.00", 29/04/2019,Agency Placements,Childrens Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"3,441.81", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (MARLBOROUGH COURT),"2,262.08", 29/04/2019,Private Sector Nursing Homes,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (MARLBOROUGH COURT),"2,259.30", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,956.44", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,594.63", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,381.90", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"7,928.57", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,239.52", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,714.71", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,954.18", 29/04/2019,Services Private Contractor,Health and Adult Services
KENT HOMEFINDING & FOSTERING LTD,"2,943.00", 29/04/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"4,805.01", 29/04/2019,Services Private Contractor,Health and Adult Services
KENT HOMEFINDING & FOSTERING LTD,"3,664.50", 29/04/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"6,472.76", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,785.72", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,142.86", 29/04/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,344.50", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,502.68", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,600.00", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"7,204.16", 29/04/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,582.26", 29/04/2019,Services Private Contractor,Health and Adult Services
CLARKE BARNES SOLICITORS LLP,"6,795.00", 30/04/2019,Professional Fees,Chief Executives
GREENWICH INCLUSION PROJECT (GRIP),"22,500.00", 30/04/2019,Grants To Voluntary Organ,Chief Executives
STANNAH LIFT SERVICES LTD,"3,105.60", 30/04/2019,General Payments,Capital Housing Revenue Acc
SHAW AND SONS LIMITED,312.00, 30/04/2019,Equipment,Chief Executives
SHAW AND SONS LIMITED,66.36, 30/04/2019,Equipment,Chief Executives
SHAW AND SONS LIMITED,22.68, 30/04/2019,Equipment,Chief Executives
SHAW AND SONS LIMITED,53.76, 30/04/2019,Equipment,Chief Executives
SHAW AND SONS LIMITED,53.76, 30/04/2019,Equipment,Chief Executives
SHAW AND SONS LIMITED,63.84, 30/04/2019,Equipment,Chief Executives
SHAW AND SONS LIMITED,53.76, 30/04/2019,Equipment,Chief Executives
SHAW AND SONS LIMITED,53.76, 30/04/2019,Equipment,Chief Executives
SHAW AND SONS LIMITED,57.96, 30/04/2019,Equipment,Chief Executives
SHAW AND SONS LIMITED,117.60, 30/04/2019,Equipment,Chief Executives
SHAW AND SONS LIMITED,60.72, 30/04/2019,Equipment,Chief Executives
SHAW AND SONS LIMITED,297.00, 30/04/2019,Equipment,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,37.61, 30/04/2019,ESS Care Grant Furniture,Chief Executives
