name,Invoice Line Amount,Payment Date,Expenditure Category/Description,LA Department
ROYAL MAIL GROUP LTD,392.80, 15/10/2019,Postage - Royal Mail,Regeneration Enterprise and Sk
ROYAL MAIL GROUP LTD,15.58, 15/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,2.20, 15/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,946.86, 15/10/2019,Postage - Royal Mail,Regeneration Enterprise and Sk
ROYAL MAIL GROUP LTD,31.88, 15/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,136.13, 15/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,420.68, 15/10/2019,Postage - Royal Mail,Chief Executives
BT PLC,"1,616.54", 15/10/2019,Telephones,Health and Adult Services
BT PLC,70.00, 15/10/2019,Telephones,Health and Adult Services
BT PLC,"1,681.70", 15/10/2019,Telephones,Health and Adult Services
GREENWICH PERFORMS,"1,000.00", 15/10/2019,MIsc,Chief Executives
REDACTED PERSONAL INFORMATION,600.00, 15/10/2019,Other Services,Childrens Services
CHURCHILL KNIGHT UMBRELLA LIMITED,"1,069.20", 15/10/2019,Legal Fees,Childrens Services
BT PLC,62.39, 15/10/2019,Security External Contract,Regeneration Enterprise and Sk
BT PLC,49.78, 15/10/2019,Telephones,Regeneration Enterprise and Sk
BT PLC,16.06, 15/10/2019,Telephones,Chief Executives
BT PLC,"1,048.98", 15/10/2019,Gas Servicing and Repair,Housing Services HRA
THAMES REACH LTD,"16,666.66", 15/10/2019,Services by External Providers,Housing Services
THAMES REACH LTD,"16,666.66", 15/10/2019,Services by External Providers,Housing Services
THAMES REACH LTD,"16,666.66", 15/10/2019,Services by External Providers,Housing Services
THAMES REACH LTD,"16,666.66", 15/10/2019,Services by External Providers,Housing Services
UNIQUE OFFICE SOLUTIONS LIMITED,516.00, 15/10/2019,Furniture,Housing Services HRA
SOUTH OF ENGLAND FOUNDATION,810.00, 15/10/2019,Other Services,Childrens Services
SUPREME CARE SERVICES LTD,846.00, 16/10/2019,Private Home Help Domest Misc,Health and Adult Services
SUPREME CARE SERVICES LTD,"1,558.05", 16/10/2019,Private Home Help Domest Misc,Health and Adult Services
SUPREME CARE SERVICES LTD,733.20, 16/10/2019,Private Home Help Domest Misc,Health and Adult Services
SUPREME CARE SERVICES LTD,634.50, 16/10/2019,Private Home Help Domest Misc,Health and Adult Services
ROYAL MAIL GROUP LTD,152.20, 16/10/2019,Postage - Royal Mail,Childrens Services
ROYAL MAIL GROUP LTD,144.40, 16/10/2019,Plant Fuel External Hired,Chief Executives
ROYAL MAIL GROUP LTD,"1,009.50", 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,20.93, 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,16.50, 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,22.00, 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,5.29, 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,9.13, 16/10/2019,Postage - Royal Mail,Eltham Crematorium Revenue
ROYAL MAIL GROUP LTD,150.52, 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,6.84, 16/10/2019,Postage - Royal Mail,Housing Services HRA
ROYAL MAIL GROUP LTD,630.85, 16/10/2019,Postage - Royal Mail,Housing Services HRA
ROYAL MAIL GROUP LTD,35.39, 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,"1,120.93", 16/10/2019,Postage - Royal Mail,Regeneration Enterprise and Sk
ROYAL MAIL GROUP LTD,15.60, 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,2.20, 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,295.40, 16/10/2019,Postage - Royal Mail,Regeneration Enterprise and Sk
ROYAL MAIL GROUP LTD,5.47, 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,634.27, 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,56.74, 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,4.40, 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,4.50, 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,1.94, 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,78.04, 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,87.61, 16/10/2019,Postage - Royal Mail,Health and Adult Services
ROYAL MAIL GROUP LTD,411.31, 16/10/2019,Postage - Royal Mail,Chief Executives
SUPREME CARE SERVICES LTD,"1,191.45", 16/10/2019,Private Home Help Domest Misc,Health and Adult Services
SUPREME CARE SERVICES LTD,571.05, 16/10/2019,Private Home Help Domest Misc,Health and Adult Services
ROYAL MAIL GROUP LTD,155.26, 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,837.54, 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,78.58, 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,82.61, 16/10/2019,Postage - Royal Mail,Eltham Crematorium Revenue
ROYAL MAIL GROUP LTD,379.96, 16/10/2019,Postage - Royal Mail,Housing Services HRA
ROYAL MAIL GROUP LTD,85.13, 16/10/2019,Postage - Royal Mail,Health and Adult Services
ROYAL MAIL GROUP LTD,3.89, 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,59.87, 16/10/2019,Postage - Royal Mail,Regeneration Enterprise and Sk
ROYAL MAIL GROUP LTD,75.46, 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,35.33, 16/10/2019,Postage - Royal Mail,Regeneration Enterprise and Sk
ROYAL MAIL GROUP LTD,66.41, 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,100.40, 16/10/2019,Postage - Royal Mail,Housing Services HRA
ROYAL MAIL GROUP LTD,191.63, 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,294.20, 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,"1,015.23", 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,74.92, 16/10/2019,Postage - Royal Mail,Eltham Crematorium Revenue
ROYAL MAIL GROUP LTD,113.91, 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,8.64, 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,167.63, 16/10/2019,Postage - Royal Mail,Housing Services HRA
ROYAL MAIL GROUP LTD,558.19, 16/10/2019,Postage - Royal Mail,Housing Services HRA
ROYAL MAIL GROUP LTD,3.89, 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,82.84, 16/10/2019,Postage - Royal Mail,Regeneration Enterprise and Sk
ROYAL MAIL GROUP LTD,85.97, 16/10/2019,Postage - Royal Mail,Chief Executives
ROYAL MAIL GROUP LTD,60.77, 16/10/2019,Postage - Royal Mail,Regeneration Enterprise and Sk
ROYAL MAIL GROUP LTD,77.02, 16/10/2019,Postage - Royal Mail,Chief Executives
AON UK LTD,"7,088.82", 16/10/2019,Insurance,Housing Revenue Account
AON UK LTD,"-1,265.86", 16/10/2019,Ext Inc Other Recover Charges,Housing Services HRA
REDACTED PERSONAL INFORMATION,"1,110.00", 16/10/2019,Other Services,Childrens Services
ADVANTEDGE COMMERCIAL FINANCE LIMITED,"18,853.40", 16/10/2019,Rents Other,Housing Services
UST EAST LONDON,"4,373,550.00", 10/10/2019,General Payments,Modernisation
TOPCOAT CONSTRUCTION LTD,"62,028.44", 21/10/2019,Expenditure Payments,Regeneration Enterprise Skills
LAKER BUILDING MANAGEMENT SOLUTIONS LTD,"124,747.34", 21/10/2019,Expenditure Payments,Regeneration Enterprise Skills
HASBRIDGE CONSTRUCTION LTD,"12,862.00", 16/10/2019,Refurbishment,Modernisation
GREENWICH SERVICE PLUS LIMITED,"1,371.85", 16/10/2019,Cleaning Services - Contract,Childrens Services
SNAP SURVEYS LTD,570.00, 16/10/2019,IT Licenses,Childrens Services
REDACTED PERSONAL INFORMATION,"6,500.00", 16/10/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,497.21", 16/10/2019,Services Private Contractor,Health and Adult Services
JBW GROUP LIMITED,"3,545.40", 16/10/2019,Services Private Contractor,Regeneration Enterprise and Sk
JBW GROUP LIMITED,"-2,954.50", 16/10/2019,Services Private Contractor,Regeneration Enterprise and Sk
ST GILES TRUST,"42,000.00", 16/10/2019,Other Services,Comm Safety and Environment
REDACTED PERSONAL INFORMATION,"4,089.76", 07/11/2019,Supported Living,Health and Adult Services
SMALL STEPS CONSULTANTS LIMITED,"1,668.00", 16/10/2019,Other Services,Comm Safety and Environment
REDACTED PERSONAL INFORMATION,"3,423.32", 07/11/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,502.68", 16/10/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,049.90", 16/10/2019,Supported Living,Health and Adult Services
BT PLC,"1,501.77", 16/10/2019,Telephones,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,320.00", 16/10/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,700.00", 16/10/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,667.00, 16/10/2019,Higher Education,Childrens Services
REDACTED PERSONAL INFORMATION,"2,613.00", 16/10/2019,LC Staying Put,Childrens Services
REDACTED PERSONAL INFORMATION,"3,094.20", 16/10/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"1,211.55", 16/10/2019,Higher Education,Childrens Services
WHYTE & CO,620.82, 16/10/2019,Professional Fees,Housing Services HRA
THE FOSTERING NETWORK,"1,950.00", 16/10/2019,Subscriptions,Childrens Services
THE FOSTERING NETWORK,"2,650.00", 16/10/2019,Subscriptions,Childrens Services
NEXUS CHAMBERS,600.00, 18/10/2019,Professional Fees,Chief Executives
SHREEVE PROTECTION SERVICES LIMITED,651.00, 16/10/2019,Building Security In House,Regeneration Enterprise and Sk
J N HANDLEY & SONS,575.00, 16/10/2019,Miscellaneous,Housing Services HRA
REED LOCATION,540.00, 16/10/2019,Miscellaneous,Housing Services HRA
REED LOCATION,576.00, 16/10/2019,MIsc,Housing Services HRA
SELKENT RECYCLING LTD,910.00, 16/10/2019,Miscellaneous,Housing Services HRA
SELKENT RECYCLING LTD,"1,050.00", 16/10/2019,Miscellaneous,Housing Services HRA
HM REVENUE & CUSTOMS,"87,111.00", 22/10/2019,Expenditure Payments,Systems Control Accounts
HM REVENUE & CUSTOMS,"1,238.00", 22/10/2019,Expenditure Payments,Systems Control Accounts
REDACTED PERSONAL INFORMATION,936.00, 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-5.20, 16/10/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,263.52", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-157.60, 16/10/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,941.72, 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,421.36", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-61.20, 16/10/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,954.88", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-146.80, 16/10/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,614.56, 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,638.00", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,123.20", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-133.80, 16/10/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,600.44", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,648.52", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-72.00, 16/10/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,748.80, 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-146.80, 16/10/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,792.00, 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,528.04", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-44.84, 16/10/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,623.20", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,947.72, 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,622.44, 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"10,507.28", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,840.00, 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-57.80, 16/10/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,982.00, 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-234.44, 16/10/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,030.40", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-265.32, 16/10/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,333.60", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-319.76, 16/10/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,702.00, 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-93.80, 16/10/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,828.84", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,610.28", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-345.00, 16/10/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,948.20", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-361.60, 16/10/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,982.80, 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-32.40, 16/10/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,701.32", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,953.60, 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-79.44, 16/10/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,370.16", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,976.20", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,508.80", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,821.36", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-148.00, 16/10/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,810.48, 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-110.80, 16/10/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,837.40, 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,597.24", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-318.40, 16/10/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,661.52, 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-64.00, 16/10/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,970.80, 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,596.00", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,377.60", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,157.16", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,080.00", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-186.48, 16/10/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,339.20", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-64.64, 16/10/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,129.40", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"7,159.64", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-70.80, 16/10/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,536.24", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,170.00", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,008.00", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-295.96, 16/10/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,840.08", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-427.64, 16/10/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,482.40", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-321.20, 16/10/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,358.88", 16/10/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-67.48, 16/10/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,038.68", 16/10/2019,Community Care Direct Payments,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"2,095.47", 17/10/2019,Short Term Nursing,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"2,952.71", 17/10/2019,Short Term Nursing,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"2,476.46", 17/10/2019,Short Term Nursing,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"1,156.06", 17/10/2019,Private Sector Nursing Homes,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"2,559.85", 17/10/2019,Private Sector Nursing Homes,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"2,490.13", 17/10/2019,Private Sector Nursing Homes,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"6,225.33", 17/10/2019,Private Sector Nursing Homes,Health and Adult Services
FOUR SEASONS HEALTH CARE LTD (CHARLTON PARK),"2,490.13", 17/10/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,888.00, 16/10/2019,LC Staying Put,Childrens Services
ENGIE REGENERATION LTD,"893,552.92", 17/10/2019,Adaptations,Other General Fund
KEEGANS LIMITED,"24,873.83", 17/10/2019,Services Private Contractor,Regeneration Enterprise and Sk
RE-GEN (UK) CONSTRUCTION LTD,"71,067.41", 17/10/2019,Heating,Planned Maintenance
PRECISION LIFT SERVICES LTD,"237,771.60", 17/10/2019,Lifts,Capital Housing Revenue Acc
REDACTED PERSONAL INFORMATION,"1,424.97", 16/10/2019,Community Care Direct Payments,Childrens Services
REDACTED PERSONAL INFORMATION,642.24, 16/10/2019,Community Care Direct Payments,Childrens Services
