name,Invoice Line Amount,Payment Date,Expenditure Category/Description,LA Department
REDACTED PERSONAL INFORMATION,"2,989.29", 29/01/2019,Private Sector Nursing Homes,Health and Adult Services
CMG HOMES LTD,"5,597.54", 29/01/2019,Supported Living,Health and Adult Services
HEATH FARM FAM SERVS LTD T/A HEATH FARM FOSTERING,"4,960.62", 29/01/2019,Agency Placements,Childrens Services
CMG HOMES LTD,"7,993.88", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,629.42", 29/01/2019,Services Private Contractor,Health and Adult Services
HEATH FARM FAM SERVS LTD T/A HEATH FARM FOSTERING,"5,322.08", 29/01/2019,Agency Placements,Childrens Services
CMG HOMES LTD,"5,247.86", 29/01/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,428.56", 29/01/2019,Private Sector Nursing Homes,Health and Adult Services
HEATH FARM FAM SERVS LTD T/A HEATH FARM FOSTERING,"5,055.79", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"2,563.35", 29/01/2019,Services Private Contractor,Health and Adult Services
CMG HOMES LTD,"4,167.29", 29/01/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,633.03", 29/01/2019,Services Private Contractor,Health and Adult Services
CMG HOMES LTD,"3,047.26", 29/01/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,613.54", 29/01/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"14,536.83", 29/01/2019,Agency Placements,Childrens Services
CMG HOMES LTD,803.79, 29/01/2019,Client Support,Health and Adult Services
REDACTED PERSONAL INFORMATION,"9,233.35", 29/01/2019,Private Sector Nursing Homes,Health and Adult Services
CMG HOMES LTD,"4,259.67", 29/01/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,273.66", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"14,536.83", 29/01/2019,Agency Placements,Childrens Services
CMG HOMES LTD,"1,059.54", 29/01/2019,Client Support,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,384.12", 29/01/2019,Services Private Contractor,Health and Adult Services
CMG HOMES LTD,"3,664.47", 29/01/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,488.68", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,488.68", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"8,192.86", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,092.99", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,390.78", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"12,377.86", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"4,406.43", 29/01/2019,Agency Placements,Childrens Services
MELBA LODGE,"4,096.96", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,288.66", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,631.43", 29/01/2019,Services Private Contractor,Health and Adult Services
MELBA LODGE,"4,207.14", 29/01/2019,Services Private Contractor,Health and Adult Services
MELBA LODGE,"3,830.71", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,935.26", 29/01/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,542.86", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"28,743.20", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"8,725.21", 29/01/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,624.96", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,693.09", 29/01/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,776.00", 29/01/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,646.40, 29/01/2019,Voluntary Bodies Other Care,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,688.11", 29/01/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,207.14", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,030.86", 29/01/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,207.14", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,520.67", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"4,380.83", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,524.70", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"3,675.67", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"6,688.52", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,871.87", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,344.59", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"3,308.01", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"4,965.18", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,052.65", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,425.44", 29/01/2019,Private Sector Nursing Homes,Health and Adult Services
ANAHITA REHABILITATION CENTRE LLP,"4,207.01", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,675.67", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"5,314.29", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,344.59", 29/01/2019,Agency Placements,Childrens Services
ANAHITA REHABILITATION CENTRE LLP,"4,871.34", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,348.62", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"5,535.71", 29/01/2019,Private Sector Nursing Homes,Health and Adult Services
ANAHITA REHABILITATION CENTRE LLP,"4,207.01", 29/01/2019,Services Private Contractor,Health and Adult Services
ANAHITA REHABILITATION CENTRE LLP,"4,207.01", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,392.98", 29/01/2019,Services Private Contractor,Health and Adult Services
ANAHITA REHABILITATION CENTRE LLP,"4,207.01", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,875.00", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"3,520.67", 29/01/2019,Agency Placements,Childrens Services
ANAHITA REHABILITATION CENTRE LLP,"4,207.01", 29/01/2019,Services Private Contractor,Health and Adult Services
LEONARD CHESHIRE DISABILITY,"5,598.64", 29/01/2019,Services Private Contractor,Health and Adult Services
ANAHITA REHABILITATION CENTRE LLP,"4,207.01", 29/01/2019,Services Private Contractor,Health and Adult Services
LEONARD CHESHIRE DISABILITY,"5,028.51", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"20,304.51", 29/01/2019,Services Private Contractor,Health and Adult Services
ANAHITA REHABILITATION CENTRE LLP,"4,207.01", 29/01/2019,Services Private Contractor,Health and Adult Services
LEONARD CHESHIRE DISABILITY,"4,487.16", 29/01/2019,Services Private Contractor,Health and Adult Services
ANAHITA REHABILITATION CENTRE LLP,"4,207.01", 29/01/2019,Services Private Contractor,Health and Adult Services
ANAHITA REHABILITATION CENTRE LLP,"4,207.01", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"7,444.30", 29/01/2019,Services Private Contractor,Health and Adult Services
ANAHITA REHABILITATION CENTRE LLP,"4,428.66", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,801.67", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,548.01", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,985.71", 29/01/2019,Supported Living,Health and Adult Services
PEACE MANOR RESIDENTIAL CARE LIMITED,"4,185.00", 29/01/2019,Services Private Contractor,Health and Adult Services
PEACE MANOR RESIDENTIAL CARE LIMITED,"4,207.14", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,520.67", 29/01/2019,Agency Placements,Childrens Services
PEACE MANOR RESIDENTIAL CARE LIMITED,"5,314.28", 29/01/2019,Services Private Contractor,Health and Adult Services
PEACE MANOR RESIDENTIAL CARE LIMITED,"5,092.86", 29/01/2019,Services Private Contractor,Health and Adult Services
PEACE MANOR RESIDENTIAL CARE LIMITED,"3,321.42", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,404.79", 29/01/2019,Services Private Contractor,Health and Adult Services
THE GRACE EYRE FOUNDATION,"1,069.16", 29/01/2019,Voluntary Bodies Other Care,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,550.46", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,520.67", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"2,532.47", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"13,245.90", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,217.49", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"12,178.58", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,344.59", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"2,498.20", 29/01/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,737.42", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,835.66", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,604.06", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,520.67", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"4,650.00", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,413.78", 29/01/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,814.86", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,364.55", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,344.59", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"5,443.29", 29/01/2019,Services Private Contractor,Health and Adult Services
CLEARWATER CARE (HACKNEY) LTD,"5,666.04", 29/01/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,922.44", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,028.58", 29/01/2019,Agency Placements,Childrens Services
ANCHOR FOSTERCARE SERVICES LIMITED,"5,549.00", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"1,466.61", 29/01/2019,Supported Living,Health and Adult Services
ANCHOR FOSTERCARE SERVICES LIMITED,"3,773.01", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"1,466.61", 29/01/2019,Supported Living,Health and Adult Services
ANCHOR FOSTERCARE SERVICES LIMITED,"3,773.01", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"3,520.67", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"3,901.97", 29/01/2019,Private Sector Nursing Homes,Health and Adult Services
ANCHOR FOSTERCARE SERVICES LIMITED,"3,773.01", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"4,366.97", 29/01/2019,Private Sector Nursing Homes,Health and Adult Services
ANCHOR FOSTERCARE SERVICES LIMITED,"3,041.10", 29/01/2019,Agency Placements,Childrens Services
HOMELEIGH HOUSE,"4,207.32", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,344.59", 29/01/2019,Agency Placements,Childrens Services
HOMELEIGH HOUSE,"11,514.33", 29/01/2019,Services Private Contractor,Health and Adult Services
HOMELEIGH HOUSE,"2,225.34", 29/01/2019,Services Private Contractor,Health and Adult Services
ANCHOR FOSTERCARE SERVICES LIMITED,"3,704.81", 29/01/2019,Agency Placements,Childrens Services
HOMELEIGH HOUSE,"2,225.33", 29/01/2019,Services Private Contractor,Health and Adult Services
ANCHOR FOSTERCARE SERVICES LIMITED,"5,646.34", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"3,520.67", 29/01/2019,Agency Placements,Childrens Services
HOMELEIGH HOUSE,"4,808.41", 29/01/2019,Services Private Contractor,Health and Adult Services
REGARD PARTNERSHIP LTD,"4,178.62", 29/01/2019,Supported Living,Health and Adult Services
ANCHOR FOSTERCARE SERVICES LIMITED,"5,364.24", 29/01/2019,Agency Placements,Childrens Services
REGARD PARTNERSHIP LTD,"4,222.82", 29/01/2019,Supported Living,Health and Adult Services
REGARD PARTNERSHIP LTD,"3,817.78", 29/01/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,931.18", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,051.08", 29/01/2019,Voluntary Bodies Other Care,Health and Adult Services
REDACTED PERSONAL INFORMATION,"15,875.72", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"7,066.76", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"5,850.60", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"14,171.34", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"14,392.86", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"5,314.29", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"22,013.81", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"15,300.67", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"1,278.90", 29/01/2019,Services Voluntary Org,Childrens Services
REDACTED PERSONAL INFORMATION,"18,697.34", 29/01/2019,Agency Placements,Childrens Services
VOYAGE 1 LTD,"7,640.88", 29/01/2019,Private Sector Nursing Homes,Health and Adult Services
VOYAGE 1 LTD,"2,889.73", 29/01/2019,Services Private Contractor,Health and Adult Services
VOYAGE 1 LTD,"7,799.11", 29/01/2019,Services Private Contractor,Health and Adult Services
VOYAGE 1 LTD,"7,096.65", 29/01/2019,Services Private Contractor,Health and Adult Services
VOYAGE 1 LTD,"7,585.26", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,461.89", 29/01/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"28,121.34", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"4,207.14", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,800.00", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,514.29, 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,410.00", 29/01/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"4,207.14", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,092.86", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,160.00", 29/01/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,177.99", 29/01/2019,Agency Placements,Childrens Services
